STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT05
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/6/2014,0,0,0,55,27,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/7/2014,0,0,0,55,30,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/8/2014,1.18,0,0,51,36,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/9/2014,0,0,0,60,34,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/10/2014,0,0,0,61,27,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/11/2014,0,0,0,56,40,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/12/2014,0,0,0,68,46,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/13/2014,0,0,0,69,37,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/14/2014,0,0,0,64,49,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/15/2014,0,0,0,66,53,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/16/2014,1.16,0,0,59,29,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/17/2014,0,0,0,44,30,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/18/2014,0,0,0,48,30,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/19/2014,0,0,0,47,31,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/20/2014,0,0,0,63,37,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/21/2014,0,0,0,55,27,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/22/2014,0,0,0,62,38,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/23/2014,0.01,0,0,63,42,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/25/2014,0,0,0,59,37,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/26/2014,0.25,0,0,60,41,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/27/2014,0.32,0,0,55,35,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/28/2014,0,0,0,57,39,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/29/2014,0,0,0,62,44,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/30/2014,0.17,0,0,48,40,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/1/2014,2.35,0,0,57,41,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/2/2014,0.02,0,0,64,49,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/3/2014,0,0,0,65,39,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/4/2014,0,0,0,66,48,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/5/2014,0,0,0,66,47,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/6/2014,0,0,0,66,39,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/7/2014,0,0,0,67,41,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/8/2014,0.13,0,0,65,44,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/9/2014,0.32,0,0,55,50,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/10/2014,0.01,0,0,61,53,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/11/2014,0.14,0,0,77,54,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/12/2014,0,0,0,78,46,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/13/2014,0,0,0,80,55,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/14/2014,0,0,0,65,44,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/15/2014,0,0,0,63,50,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/16/2014,0.04,0,0,73,61,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/17/2014,1.15,0,0,67,53,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/18/2014,0,,,68,44,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/19/2014,0,0,0,67,47,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/20/2014,0,0,0,69,46,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/21/2014,0,0,0,76,53,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/22/2014,0.31,0,0,73,52,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/23/2014,,0,0,,,,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/24/2014,0.71,0,0,64,51,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/25/2014,0,0,0,67,52,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/26/2014,0,0,0,74,52,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/27/2014,0,0,0,82,60,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/28/2014,0,0,0,87,52,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/29/2014,0.15,0,0,55,47,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/30/2014,0,0,0,63,42,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/31/2014,0.01,0,0,70,50,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/1/2014,0.01,0,0,68,42,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/2/2014,0,0,0,75,45,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/3/2014,0,0,0,74,57,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/4/2014,0.02,0,0,83,58,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/5/2014,0.5,0,0,76,58,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/6/2014,0.66,0,0,66,53,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/7/2014,0,0,0,74,53,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/8/2014,0,0,0,80,53,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/9/2014,0,0,0,83,61,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/10/2014,0.32,0,0,67,60,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/11/2014,0.01,0,0,72,60,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/12/2014,0,0,0,71,57,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/13/2014,0.22,0,0,75,60,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/14/2014,0.13,0,0,79,63,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/15/2014,0,0,0,77,56,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/16/2014,0,0,0,75,53,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/17/2014,0.05,0,0,77,62,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/18/2014,0,0,0,80,66,80,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/19/2014,0,0,0,87,62,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/20/2014,0.08,0,0,73,55,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/21/2014,0,0,0,76,51,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/22/2014,0,0,0,74,49,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/23/2014,0,0,0,75,50,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/24/2014,0,0,0,79,57,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/25/2014,0,0,0,77,66,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/26/2014,0.27,0,0,78,70,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/27/2014,0.05,0,0,84,59,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/28/2014,0,0,0,79,52,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/29/2014,0,0,0,82,53,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/30/2014,0,0,0,78,63,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/1/2014,0,0,0,79,69,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/2/2014,0,0,0,81,72,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/3/2014,0,0,0,82,71,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/4/2014,0.14,0,0,84,67,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/5/2014,0.73,0,0,71,59,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/6/2014,0,0,0,79,58,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/7/2014,0,0,0,82,68,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/8/2014,0,0,0,82,67,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/9/2014,0,0,0,85,69,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/10/2014,0.16,0,0,84,66,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/11/2014,0,0,0,79,63,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/12/2014,0,0,0,83,56,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/13/2014,0,0,0,82,68,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/14/2014,0,0,0,78,71,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/15/2014,0.54,0,0,81,71,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/16/2014,1,0,0,79,68,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/17/2014,0.07,0,0,73,62,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/18/2014,0,0,0,81,58,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/19/2014,0,0,0,79,57,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/20/2014,0,0,0,76,62,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/21/2014,0,0,0,77,58,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/22/2014,0,0,0,80,60,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/23/2014,0,0,0,84,69,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/24/2014,0,0,0,83,69,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/25/2014,0,0,0,80,62,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/26/2014,0,0,0,79,61,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/27/2014,0,0,0,80,68,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/28/2014,0.14,0,0,79,67,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/29/2014,0,0,0,81,60,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/30/2014,0,0,0,76,53,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/31/2014,0,0,0,79,58,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/1/2014,0,0,0,79,66,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/2/2014,0.21,0,0,83,65,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/3/2014,0.29,0,0,65,61,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/4/2014,0.01,0,0,71,60,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/5/2014,0.01,0,0,79,63,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/6/2014,0,0,0,86,63,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/7/2014,0,0,0,81,60,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/8/2014,0,0,0,82,56,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/9/2014,0,0,0,80,59,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/10/2014,0,0,0,84,59,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/11/2014,0,0,0,86,60,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/12/2014,0,0,0,81,61,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/13/2014,1.74,0,0,81,61,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/14/2014,0.25,0,0,79,58,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/15/2014,0,0,0,75,55,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/16/2014,0,0,0,73,55,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/17/2014,0,0,0,76,61,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/18/2014,0,0,0,80,55,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/19/2014,0,0,0,78,54,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/20/2014,0,0,0,77,55,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/21/2014,0,0,0,81,57,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/22/2014,0.13,0,0,76,60,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/23/2014,0,0,0,74,60,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/24/2014,0,0,0,75,54,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/25/2014,0,0,0,77,52,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/26/2014,0,0,0,85,59,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/27/2014,0,0,0,84,56,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/28/2014,0,0,0,84,65,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/29/2014,0,0,0,80,56,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/30/2014,0,0,0,75,50,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/31/2014,0,0,0,76,60,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/1/2014,0.32,0,0,82,72,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/2/2014,0,0,0,85,71,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/3/2014,0,0,0,88,69,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/4/2014,0,0,0,82,58,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/5/2014,0,0,0,83,63,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/6/2014,0,0,0,82,67,76,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/7/2014,0.26,0,0,84,63,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/8/2014,0,0,0,78,57,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/9/2014,0,0,0,74,58,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/10/2014,0,0,0,71,61,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/11/2014,0,0,0,73,56,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/12/2014,0,0,0,77,58,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/13/2014,0,0,0,73,58,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/14/2014,0.35,0,0,67,50,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/15/2014,0,0,0,66,46,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/16/2014,0,0,0,68,48,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/17/2014,0.18,0,0,64,50,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/18/2014,0,0,0,70,43,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/19/2014,0,0,0,73,50,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/20/2014,0,0,0,63,44,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/21/2014,0.75,0,0,73,52,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/22/2014,0.02,0,0,75,59,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/23/2014,0,0,0,72,44,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/24/2014,0,0,0,68,44,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/25/2014,0.02,0,0,70,47,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/26/2014,1.19,0,0,62,56,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/27/2014,0,0,0,71,50,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/28/2014,0,0,0,77,50,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/29/2014,0,0,0,79,50,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/30/2014,0.02,0,0,75,61,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/1/2014,0.22,0,0,63,58,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/2/2014,0.07,0,0,61,57,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/3/2014,0.02,0,0,61,46,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/4/2014,0,0,0,66,47,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/5/2014,0.89,0,0,67,42,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/6/2014,0,0,0,58,35,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/7/2014,0,0,0,67,37,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/8/2014,0.17,0,0,70,60,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/9/2014,0,0,0,72,44,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/10/2014,0,0,0,65,39,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/11/2014,0.28,0,0,63,41,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/12/2014,0.32,0,0,53,39,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/13/2014,0,0,0,61,35,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/14/2014,0.01,0,0,66,43,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/15/2014,0,0,0,75,66,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/16/2014,0.2,0,0,76,67,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/17/2014,1.38,0,0,67,55,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/18/2014,0,0,0,69,55,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/19/2014,0.01,0,0,68,50,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/20/2014,0,0,0,56,34,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/21/2014,0,0,0,57,35,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/22/2014,0.47,0,0,68,46,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/23/2014,1.18,0,0,56,49,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/24/2014,0.18,0,0,56,48,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/25/2014,0.07,0,0,54,44,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/26/2014,0.01,0,0,65,44,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/27/2014,0,0,0,60,46,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/28/2014,0,0,0,61,38,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/29/2014,0,0,0,67,49,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/30/2014,0.02,0,0,71,38,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/31/2014,0,0,0,58,40,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/1/2014,0.07,0,0,55,41,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/2/2014,1.04,0,0,47,41,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/3/2014,0,0,0,48,33,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/4/2014,0,0,0,56,36,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/5/2014,0,0,0,65,45,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/6/2014,0.23,0,0,65,46,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/7/2014,0.43,0,0,58,44,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/8/2014,0.01,0,0,50,30,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/9/2014,0,0,0,47,31,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/10/2014,0,0,0,56,29,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/11/2014,0,0,0,61,30,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/12/2014,0,0,0,63,33,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/13/2014,0,0,0,62,38,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/14/2014,0.28,0,0,49,34,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/15/2014,0,0,0,43,29,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/16/2014,0,0,0,40,21,25,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/17/2014,0.49,0,0,42,25,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/18/2014,0.98,0,0,58,32,32,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/19/2014,0,0,0,34,20,20,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/20/2014,0,0,0,39,20,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/21/2014,0,0,0,49,26,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/22/2014,0,0,0,36,19,19,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/23/2014,0,0,0,44,19,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/24/2014,0.68,0,0,60,38,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/25/2014,0.26,0,0,61,54,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/26/2014,0.04,0,0,57,40,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/27/2014,1.56,0,0,40,32,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/28/2014,0.01,0,0,37,29,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/29/2014,0,0,0,39,17,17,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/30/2014,0,0,0,48,16,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/1/2014,0,0,0,55,46,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/2/2014,0.09,0,0,64,36,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/3/2014,0.37,0,0,45,36,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/4/2014,0.16,0,0,48,31,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/5/2014,0,0,0,46,29,32,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/6/2014,0.54,0,0,50,32,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/7/2014,1.26,0,0,50,36,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/8/2014,0,0,0,40,24,25,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/9/2014,0.46,0.1,0,39,25,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/10/2014,2.41,0,0,43,36,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/11/2014,0.23,0.2,0,37,29,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/12/2014,0,0,0,38,25,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/13/2014,0,0,0,38,28,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/14/2014,0,0,0,42,30,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/15/2014,0,0,0,43,27,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/16/2014,0,0,0,44,24,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/17/2014,0.42,0,0,45,30,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/18/2014,0,0,0,53,35,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/19/2014,0,0,0,42,30,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/20/2014,0,0,0,41,28,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/21/2014,0,0,0,32,30,32,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/22/2014,0,0,0,36,32,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/23/2014,0.14,0,0,46,36,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/24/2014,0.17,0,0,46,43,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/25/2014,0.87,0,0,61,44,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/26/2014,0.06,0,0,53,32,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/27/2014,0,0,0,49,27,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/28/2014,0,0,0,55,28,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/29/2014,0.06,0,0,51,31,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/30/2014,0,0,0,43,27,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/31/2014,0,0,0,32,19,19,,
